Record_ID,Year,Month,Day,Decimal_latitude,Decimal_longitude,Country,Study_area,Location,Depth,Replicate,Data provider,Project,Coris_julis,Epinephelus_marginatus,Fistularia_commersonii,Serranus_cabrilla,Sparisoma_cretense,Siganus_luridus,Siganus_rivulatus,Sarpa_salpa,Serranus_scriba,Thalassoma_pavo,Pterois_miles,Stephanolopis_diaspros,Parupeneus_forskali,Pempheris_rhomboidea,Torquigener_flavimaculosus
2533,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,11_20,3,University of Malta,CIESM Tropical signals,1,0,0,0,0,0,0,25,3,0,0,0,0,0,0
2534,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,11_20,4,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,6,1,0,0,0,0,0,0
2535,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,21_30,1,University of Malta,CIESM Tropical signals,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,21_30,2,University of Malta,CIESM Tropical signals,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2537,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,21_30,3,University of Malta,CIESM Tropical signals,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2538,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,21_30,4,University of Malta,CIESM Tropical signals,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2539,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,5_10,1,University of Malta,CIESM Tropical signals,1,0,0,0,0,0,0,10,5,0,0,0,0,0,0
2540,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,5_10,2,University of Malta,CIESM Tropical signals,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0
2541,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,5_10,3,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2542,2019,9,14,35.923983,14.3366,MT,Malta,Gnejna,5_10,4,University of Malta,CIESM Tropical signals,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2543,2019,10,11,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2544,2019,10,17,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2545,2019,10,11,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,14,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2546,2019,10,17,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,18,0,0,0,0,0,0,15,10,0,0,0,0,0,0
2547,2019,10,11,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,26,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2548,2019,10,17,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,23,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2549,2019,10,11,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2550,2019,10,17,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,20,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2551,2019,10,11,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,50,0,0,0,0,0,0,55,8,0,0,0,0,0,0
2552,2019,10,17,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,45,0,0,0,0,0,0,50,13,0,0,0,0,0,0
2553,2019,10,11,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,49,0,0,0,0,0,0,15,14,0,0,0,0,0,0
2554,2019,10,17,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,49,0,0,0,0,0,0,30,8,0,0,0,0,0,0
2555,2019,10,11,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,45,0,0,0,0,0,0,140,10,0,0,0,0,0,0
2556,2019,10,17,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,41,0,0,0,0,0,0,100,10,0,0,0,0,0,0
2557,2019,10,11,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,38,0,0,0,0,0,0,20,10,0,0,0,0,0,0
2558,2019,10,17,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,50,0,0,0,0,0,0,20,11,0,0,0,0,0,0
2559,2019,10,11,43.507528,16.389361,HR,Split,Marjan,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2560,2019,10,17,43.507528,16.389361,HR,Split,Marjan,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,12,0,0,0,0,0,0,10,7,0,0,0,0,0,0
2561,2019,10,11,43.507528,16.389361,HR,Split,Marjan,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2562,2019,10,17,43.507528,16.389361,HR,Split,Marjan,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,15,0,0,0,0,0,0,15,8,0,0,0,0,0,0
2563,2019,10,11,43.507528,16.389361,HR,Split,Marjan,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2564,2019,10,17,43.507528,16.389361,HR,Split,Marjan,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,14,0,0,0,0,0,0,0,12,0,0,0,0,0,0
2565,2019,10,11,43.507528,16.389361,HR,Split,Marjan,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2566,2019,10,17,43.507528,16.389361,HR,Split,Marjan,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,19,0,0,0,0,0,0,30,11,0,0,0,0,0,0
2567,2020,6,28,38.69502,13.18302,IT,Ustica,Punta Galera,11_20,1,Mare Nostrum Diving,MPA Engage,11,6,0,0,0,0,0,0,8,7,0,0,0,0,0
2568,2020,6,28,38.69502,13.18302,IT,Ustica,Punta Galera,11_20,2,Mare Nostrum Diving,MPA Engage,13,4,0,0,0,0,0,0,3,2,0,0,0,0,0
2569,2020,6,28,38.69502,13.18302,IT,Ustica,Punta Galera,11_20,3,Mare Nostrum Diving,MPA Engage,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2570,2020,6,28,38.69502,13.18302,IT,Ustica,Punta Galera,11_20,4,Mare Nostrum Diving,MPA Engage,3,0,0,0,0,0,0,4,2,12,0,0,0,0,0
2571,2020,7,31,40.87035,9.743266,IT,Tavolara,Molara,11_20,1,Tavolara Punta Coda Cavallo MPA,MPA Engage,38,1,0,5,0,0,0,25,6,0,0,0,0,0,0
2572,2020,7,31,40.87035,9.743266,IT,Tavolara,Molara,11_20,2,Tavolara Punta Coda Cavallo MPA,MPA Engage,49,0,0,2,0,0,0,10,2,8,0,0,0,0,0
2573,2020,7,31,40.87035,9.743266,IT,Tavolara,Molara,11_20,3,Tavolara Punta Coda Cavallo MPA,MPA Engage,37,0,0,0,0,0,0,10,3,0,0,0,0,0,0
2574,2020,7,31,40.87035,9.743266,IT,Tavolara,Molara,11_20,4,Tavolara Punta Coda Cavallo MPA,MPA Engage,35,0,0,0,0,0,0,6,0,1,0,0,0,0,0
2575,2020,7,31,40.87035,9.743266,IT,Tavolara,Molara,5_10,1,Tavolara Punta Coda Cavallo MPA,MPA Engage,15,0,0,1,0,0,0,0,4,0,0,0,0,0,0
2576,2020,7,31,40.87035,9.743266,IT,Tavolara,Molara,5_10,2,Tavolara Punta Coda Cavallo MPA,MPA Engage,36,0,0,3,0,0,0,0,5,12,0,0,0,0,0
2577,2020,7,31,40.87035,9.743266,IT,Tavolara,Molara,5_10,3,Tavolara Punta Coda Cavallo MPA,MPA Engage,33,0,0,0,0,0,0,6,3,7,0,0,0,0,0
2578,2020,7,31,40.87035,9.743266,IT,Tavolara,Molara,5_10,4,Tavolara Punta Coda Cavallo MPA,MPA Engage,36,4,0,0,0,0,0,9,6,29,0,0,0,0,0
2579,2020,7,31,40.875366,9.777716,IT,Tavolara,Molarotto,11_20,1,Tavolara Punta Coda Cavallo MPA,MPA Engage,38,0,0,5,0,0,0,0,6,19,0,0,0,0,0
2580,2020,7,31,40.875366,9.777716,IT,Tavolara,Molarotto,11_20,2,Tavolara Punta Coda Cavallo MPA,MPA Engage,38,1,0,3,0,0,0,30,4,7,0,0,0,0,0
2581,2020,7,31,40.875366,9.777716,IT,Tavolara,Molarotto,11_20,3,Tavolara Punta Coda Cavallo MPA,MPA Engage,86,4,0,2,0,0,0,17,14,12,0,0,0,0,0
2582,2020,7,31,40.875366,9.777716,IT,Tavolara,Molarotto,11_20,4,Tavolara Punta Coda Cavallo MPA,MPA Engage,37,0,0,1,0,0,0,10,10,20,0,0,0,0,0
2583,2020,7,31,40.875366,9.777716,IT,Tavolara,Molarotto,5_10,1,Tavolara Punta Coda Cavallo MPA,MPA Engage,40,4,0,4,0,0,0,0,8,40,0,0,0,0,0
2584,2020,7,31,40.875366,9.777716,IT,Tavolara,Molarotto,5_10,2,Tavolara Punta Coda Cavallo MPA,MPA Engage,43,2,0,0,0,0,0,20,3,23,0,0,0,0,0
2585,2020,7,31,40.875366,9.777716,IT,Tavolara,Molarotto,5_10,3,Tavolara Punta Coda Cavallo MPA,MPA Engage,58,2,0,0,0,0,0,0,13,24,0,0,0,0,0
2586,2020,7,31,40.875366,9.777716,IT,Tavolara,Molarotto,5_10,4,Tavolara Punta Coda Cavallo MPA,MPA Engage,37,0,0,0,0,0,0,16,7,13,0,0,0,0,0
2587,2020,7,28,38.69502,13.18302,IT,Ustica,Punta Galera,1_3,1,Mare Nostrum Diving,MPA Engage,9,1,0,1,0,0,0,1,0,11,0,0,0,0,0
2588,2020,7,28,38.69502,13.18302,IT,Ustica,Punta Galera,1_3,2,Mare Nostrum Diving,MPA Engage,0,1,0,0,2,0,0,10,7,3,0,0,0,0,0
2589,2020,7,28,38.69502,13.18302,IT,Ustica,Punta Galera,1_3,3,Mare Nostrum Diving,MPA Engage,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
2590,2020,7,28,38.69502,13.18302,IT,Ustica,Punta Galera,1_3,4,Mare Nostrum Diving,MPA Engage,0,0,0,0,1,0,0,29,4,8,0,0,0,0,0
2591,2020,7,28,38.69502,13.18302,IT,Ustica,Punta Galera,1_3,5,Mare Nostrum Diving,MPA Engage,0,2,0,0,0,0,0,8,1,6,0,0,0,0,0
2592,2020,7,28,38.69502,13.18302,IT,Ustica,Punta Galera,1_3,6,Mare Nostrum Diving,MPA Engage,1,1,0,0,0,0,0,6,3,3,0,0,0,0,0
2593,2020,7,8,38.69502,13.18302,IT,Ustica,Punta Galera,11_20,1,Mare Nostrum Diving,MPA Engage,11,4,0,1,0,0,0,6,2,1,0,0,0,0,0
2594,2020,7,8,38.69502,13.18302,IT,Ustica,Punta Galera,11_20,2,Mare Nostrum Diving,MPA Engage,7,2,0,0,0,0,0,10,3,4,0,0,0,0,0
2595,2020,8,18,42.350445,3.235676,ES,Cap de Creus,Cap Gros,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,0,0,0,4,0,0,0,22,0,0,0,0,0,0,0
2596,2020,8,18,42.350445,3.235676,ES,Cap de Creus,Cap Gros,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,6,0,0,0,0,0,0,30,0,0,0,0,0,0,0
2597,2020,8,18,42.350445,3.235676,ES,Cap de Creus,Cap Gros,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,12,0,0,1,0,0,0,43,0,0,0,0,0,0,0
2598,2020,8,18,42.350445,3.235676,ES,Cap de Creus,Cap Gros,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,8,0,0,4,0,0,0,54,0,0,0,0,0,0,0
2599,2020,8,28,42.24078,3.265111,ES,Cap de Creus,El Gat,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,16,2,0,3,0,0,0,65,0,1,0,0,0,0,0
2600,2020,8,28,42.24078,3.265111,ES,Cap de Creus,El Gat,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,13,0,0,8,0,0,0,32,0,0,0,0,0,0,0
2601,2020,8,28,42.24078,3.265111,ES,Cap de Creus,El Gat,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,13,2,0,6,0,0,0,55,0,0,0,0,0,0,0
2602,2020,8,28,42.24078,3.265111,ES,Cap de Creus,El Gat,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,5,0,0,8,0,0,0,41,0,0,0,0,0,0,0
2603,2020,8,25,42.322639,3.323393,ES,Cap de Creus,Encalladora,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,3,0,0,2,0,0,0,38,3,1,0,0,0,0,0
2604,2020,8,25,42.322639,3.323393,ES,Cap de Creus,Encalladora,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,6,0,0,1,0,0,0,39,0,0,0,0,0,0,0
2605,2020,8,25,42.322639,3.323393,ES,Cap de Creus,Encalladora,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,7,0,0,2,0,0,0,70,0,0,0,0,0,0,0
2606,2020,8,25,42.322639,3.323393,ES,Cap de Creus,Encalladora,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,11,0,0,4,0,0,0,42,0,0,0,0,0,0,0
2607,2020,8,25,42.402026,3.166522,ES,Cap de Creus,Illa Grossa,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,1,0,0,1,0,0,0,43,0,0,0,0,0,0,0
2608,2020,8,25,42.402026,3.166522,ES,Cap de Creus,Illa Grossa,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,5,0,0,1,0,0,0,119,0,1,0,0,0,0,0
2609,2020,8,25,42.402026,3.166522,ES,Cap de Creus,Illa Grossa,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,2,0,0,2,0,0,0,39,0,0,0,0,0,0,0
2610,2020,8,25,42.402026,3.166522,ES,Cap de Creus,Illa Grossa,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,5,0,0,1,0,0,0,54,0,0,0,0,0,0,0
2611,2020,8,28,42.292101,3.307807,ES,Cap de Creus,Massina,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,30,0,0,5,0,0,0,10,0,1,0,0,0,0,0
2612,2020,8,28,42.292101,3.307807,ES,Cap de Creus,Massina,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,17,0,0,4,0,0,0,30,0,3,0,0,0,0,0
2613,2020,8,28,42.292101,3.307807,ES,Cap de Creus,Massina,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,2,0,0,3,0,0,0,4,0,0,0,0,0,0,0
2614,2020,8,28,42.292101,3.307807,ES,Cap de Creus,Massina,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,2,0,0,5,0,0,0,24,0,0,0,0,0,0,0
2615,2020,8,19,42.325095,3.311212,ES,Cap de Creus,Punta Cala Culip,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,25,0,0,3,0,0,0,50,0,0,0,0,0,0,0
2616,2020,8,19,42.325095,3.311212,ES,Cap de Creus,Punta Cala Culip,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,5,0,0,1,0,0,0,27,0,1,0,0,0,0,0
2617,2020,8,19,42.325095,3.311212,ES,Cap de Creus,Punta Cala Culip,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,3,0,0,1,0,0,0,34,0,0,0,0,0,0,0
2618,2020,8,19,42.325095,3.311212,ES,Cap de Creus,Punta Cala Culip,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,9,0,0,2,0,0,0,20,0,0,0,0,0,0,0
2619,2020,8,25,42.434182,3.175021,ES,Cap de Creus,Punta del Falco,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,8,0,0,0,0,0,0,6,1,0,0,0,0,0,0
2620,2020,8,25,42.434182,3.175021,ES,Cap de Creus,Punta del Falco,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,6,0,0,0,0,0,0,30,1,0,0,0,0,0,0
2621,2020,8,25,42.434182,3.175021,ES,Cap de Creus,Punta del Falco,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,0,0,0,2,0,0,0,62,0,0,0,0,0,0,0
2622,2020,8,25,42.434182,3.175021,ES,Cap de Creus,Punta del Falco,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,8,0,0,3,0,0,0,25,0,0,0,0,0,0,0
2623,2020,8,18,42.340904,3.260536,ES,Cap de Creus,Punta Forallons,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,16,0,0,3,0,0,0,4,0,0,0,0,0,0,0
2624,2020,8,18,42.340904,3.260536,ES,Cap de Creus,Punta Forallons,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,28,0,0,3,0,0,0,32,0,0,0,0,0,0,0
2625,2020,8,18,42.340904,3.260536,ES,Cap de Creus,Punta Forallons,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,30,0,0,1,0,0,0,13,0,0,0,0,0,0,0
2626,2020,8,18,42.340904,3.260536,ES,Cap de Creus,Punta Forallons,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,27,0,0,4,0,0,0,23,0,0,0,0,0,0,0
2627,2020,8,19,42.337015,3.278926,ES,Cap de Creus,Punta Tres Frares,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,3,0,0,2,0,0,0,51,0,0,0,0,0,0,0
2628,2020,8,19,42.337015,3.278926,ES,Cap de Creus,Punta Tres Frares,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,7,0,0,2,0,0,0,22,0,0,0,0,0,0,0
2629,2020,8,19,42.337015,3.278926,ES,Cap de Creus,Punta Tres Frares,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0
2630,2020,8,19,42.337015,3.278926,ES,Cap de Creus,Punta Tres Frares,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,9,0,0,0,0,0,0,31,0,0,0,0,0,0,0
2631,2020,8,26,42.350778,3.18471,ES,Cap de Creus,Sarnella,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,11,0,0,0,0,0,0,28,1,0,0,0,0,0,0
2632,2020,8,26,42.350778,3.18471,ES,Cap de Creus,Sarnella,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,7,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2633,2020,8,26,42.350778,3.18471,ES,Cap de Creus,Sarnella,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,10,0,0,2,0,0,0,29,0,0,0,0,0,0,0
2634,2020,8,26,42.350778,3.18471,ES,Cap de Creus,Sarnella,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,4,0,0,1,0,0,0,40,0,0,0,0,0,0,0
2635,2020,8,28,42.061635,3.212265,ES,Montgri,Punta Salines,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,2,0,0,4,0,0,0,3,0,2,0,0,0,0,0
2636,2020,8,28,42.061635,3.212265,ES,Montgri,Punta Salines,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,10,0,0,1,0,0,0,3,1,0,0,0,0,0,0
2637,2020,8,28,42.061635,3.212265,ES,Montgri,Punta Salines,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,19,0,0,3,0,0,0,49,0,1,0,0,0,0,0
2638,2020,8,28,42.061635,3.212265,ES,Montgri,Punta Salines,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Engage,12,0,0,1,0,0,0,66,0,0,0,0,0,0,0
2639,2020,8,27,37.719304,20.953267,GR,Zakynthos,Dafni,5_10,1,National Marine Park of Zakynthos,MPA Engage,19,0,1,1,28,51,9,0,14,22,1,0,0,0,0
2640,2020,8,27,37.719304,20.953267,GR,Zakynthos,Dafni,5_10,2,National Marine Park of Zakynthos,MPA Engage,11,2,0,0,44,68,4,0,12,51,2,1,0,0,0
2641,2020,8,27,37.719304,20.953267,GR,Zakynthos,Dafni,5_10,3,National Marine Park of Zakynthos,MPA Engage,17,2,0,0,29,83,15,1,7,14,0,0,0,0,0
2642,2020,8,27,37.719304,20.953267,GR,Zakynthos,Dafni,5_10,4,National Marine Park of Zakynthos,MPA Engage,25,1,0,2,38,32,6,0,13,24,0,0,0,0,0
2643,2020,8,27,37.705115,20.985041,GR,Zakynthos,Gerakas,5_10,1,National Marine Park of Zakynthos,MPA Engage,13,1,0,0,26,34,10,0,9,40,0,0,0,0,0
2644,2020,8,27,37.705115,20.985041,GR,Zakynthos,Gerakas,5_10,2,National Marine Park of Zakynthos,MPA Engage,25,0,0,5,51,62,12,6,8,44,0,0,0,0,0
2645,2020,8,27,37.705115,20.985041,GR,Zakynthos,Gerakas,5_10,3,National Marine Park of Zakynthos,MPA Engage,15,3,0,0,28,58,10,1,11,30,0,0,0,0,0
2646,2020,8,27,37.705115,20.985041,GR,Zakynthos,Gerakas,5_10,4,National Marine Park of Zakynthos,MPA Engage,28,2,0,3,29,92,11,0,10,18,0,0,0,0,0
2647,2020,8,30,37.682068,20.875512,GR,Zakynthos,Marathonisi,5_10,1,National Marine Park of Zakynthos,MPA Engage,9,0,3,0,36,34,6,0,15,19,0,0,0,0,0
2648,2020,8,30,37.682068,20.875512,GR,Zakynthos,Marathonisi,5_10,2,National Marine Park of Zakynthos,MPA Engage,15,3,0,0,30,46,7,0,8,9,0,0,0,0,0
2649,2020,8,30,37.682068,20.875512,GR,Zakynthos,Marathonisi,5_10,3,National Marine Park of Zakynthos,MPA Engage,6,4,0,6,24,40,3,0,11,14,1,0,0,0,0
2650,2020,8,30,37.682068,20.875512,GR,Zakynthos,Marathonisi,5_10,4,National Marine Park of Zakynthos,MPA Engage,10,2,0,1,35,30,8,0,4,3,0,0,0,0,0
2651,2020,8,30,37.70463,20.942718,GR,Zakynthos,Pelouzo,5_10,1,National Marine Park of Zakynthos,MPA Engage,16,0,0,2,34,61,8,1,14,42,0,0,0,0,0
2652,2020,8,30,37.70463,20.942718,GR,Zakynthos,Pelouzo,5_10,2,National Marine Park of Zakynthos,MPA Engage,12,3,0,0,22,52,3,0,9,35,1,0,0,0,0
2653,2020,8,30,37.70463,20.942718,GR,Zakynthos,Pelouzo,5_10,3,National Marine Park of Zakynthos,MPA Engage,18,5,0,0,30,33,4,0,12,9,0,0,0,0,0
2654,2020,8,30,37.70463,20.942718,GR,Zakynthos,Pelouzo,5_10,4,National Marine Park of Zakynthos,MPA Engage,11,3,0,1,25,23,4,0,8,29,0,0,0,0,0
2655,2020,8,28,37.723744,20.934249,GR,Zakynthos,Sekania,5_10,1,National Marine Park of Zakynthos,MPA Engage,9,2,0,1,20,64,0,0,12,19,0,0,0,0,0
2656,2020,8,28,37.723744,20.934249,GR,Zakynthos,Sekania,5_10,2,National Marine Park of Zakynthos,MPA Engage,19,0,0,0,32,71,7,0,14,30,1,0,0,0,0
2657,2020,8,28,37.723744,20.934249,GR,Zakynthos,Sekania,5_10,3,National Marine Park of Zakynthos,MPA Engage,11,0,0,0,14,30,0,0,7,0,0,0,0,0,0
2658,2020,8,28,37.723744,20.934249,GR,Zakynthos,Sekania,5_10,4,National Marine Park of Zakynthos,MPA Engage,18,2,0,2,8,19,16,0,8,17,0,0,0,0,0
2659,2020,8,10,44.318,9.16448,IT,Portofino,Cala Oro,11_20,1,Portofino Marine Protected Area,MPA Engage,16,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2660,2020,8,10,44.318,9.16448,IT,Portofino,Cala Oro,11_20,2,Portofino Marine Protected Area,MPA Engage,10,1,0,1,0,0,0,0,8,0,0,0,0,0,0
